season,week,games_seen,home_win,market_logit,margin_diff,qb_diff,off_diff,def_diff,to_diff,h2h_net,home_price,away_price
2023,6,5,0,0.13005312824819815,6.241545893719806,0.06259513906083863,0.2650068639411427,-0.10192732646922903,0.39999999999999997,0.122,-125,105
2023,6,5,0,-0.40396021692874395,-3.3156199677938814,-1.301280410460577,-0.1477287096954281,-1.1235838467537682,0.19999999999999996,-0.678,140,-166
2023,6,4,1,0.33507069469592426,-1.2855555555555558,-0.6769226783622236,-1.017180543816485,0.23350459250201136,-0.5,-0.475,-155,130
2023,6,4,1,-1.3331526373705578,-10.575065031586771,-2.8606102358411767,-2.5857122355549813,-0.38245950943597373,-3.15,-2.048,360,-470
2023,6,5,1,-0.17139248626176423,-0.7198067632850242,-0.00795307509122975,0.20738337934461254,-1.653513466337801,1,-0.31,110,-130
2023,6,5,1,0.5959499755412798,5.294685990338165,0.5604138874612854,0.47128192801268415,0.027863018504147963,-0.3999999999999999,0.233,-205,170
2023,6,5,1,1.9924301646902072,13.541867954911433,2.067074420112432,2.378063062850077,0.16772847094866855,0.39999999999999997,1.341,-1100,700
2023,6,5,1,0.2902593934660813,6.2270531400966185,0.4986415896905887,0.8478626753332206,-1.2133141432828478,-0.3999999999999999,-0.05,-148,124
2023,6,5,1,1.0505037103480785,6.6183574879227045,-0.2513104338519472,0.40708454599468036,0.003668185814308167,-0.6000000000000001,-0.017,-340,270
2023,6,5,1,-0.9547989405441406,-7.262356001486436,-1.9840357491540885,-2.018758938644357,-0.2762615341891812,-0.9999999999999999,-1.328,245,-305
2023,6,4,0,-0.3779134505088058,-2.1721014492753623,-0.15627693682396893,-1.1062492329297302,0.49537579369946627,1.15,-0.066,136,-162
2023,6,5,1,2.0600234558227344,23.738518518518518,2.3507563694640177,2.0210679047142586,2.543063270978983,2.4,2.315,-1200,750
2023,6,4,0,-0.17139248626176423,-5.366111111111112,0.8415762165469599,0.6254259624056951,-1.748435958908534,-0.6000000000000001,-0.23,110,-130
2023,7,6,0,0.2902593934660813,1.0043478260869567,-0.14891149771845943,-0.40316616656089854,0.8641384672822168,-0.8300000000000001,-0.009,-148,124
2023,7,6,1,0.3779134505088062,1.2159420289855083,-1.1900933324014829,-1.0296196982128212,1.0602748588949953,-0.8400000000000001,-0.394,-162,136
2023,7,6,1,-0.25534669180884456,-1.7521739130434786,-0.7310086871928674,0.007522919612325096,-0.844796105488663,0.8399999999999999,-0.317,120,-142
2023,7,5,0,-0.474457979595116,-2.550724637681159,0.49788124253345,0.1890507368119716,-1.1294787217839635,2.27,0.146,150,-180
2023,7,6,1,-1.1853149760426938,-16.18623188405797,-2.3253229348479656,-2.3946608881151086,-0.8108997184209507,-2,-1.832,310,-395
2023,7,6,1,-0.3779134505088058,-2.9306086956521735,-0.42356270085426523,-0.4346576103278261,-1.2860409665995676,-0.17,-0.659,136,-162
2023,7,5,0,0.2902593934660813,3.6777777777777776,1.1046487626306571,-0.05294064318680053,0.680635563327342,2.07,0.75,-148,124
2023,7,5,0,0.4441029008135785,7.088405797101449,0.3003030394581825,1.0558525736007909,-0.6061477725369407,-2.0300000000000002,-0.073,-175,145
2023,7,5,1,1.3054067019807902,10.208212560386473,1.2567939839801974,0.9515238621911396,0.8431574085699753,0.83,0.974,-455,350
2023,7,5,1,0.06948444579350904,-6.481642512077295,0.3079622077571572,-0.2561087189670729,-0.9804252967903738,0.2,-0.281,-118,-102
2023,7,5,1,0.8272349252412727,9.757549857549858,0.3656746990539701,0.3424770347464612,0.960852071338768,-0.42999999999999994,0.432,-265,215
2023,7,6,1,0.33507069469592426,1.5397435897435896,-0.9136607873109102,-0.8982319730731693,0.8628160733136325,0.67,-0.136,-155,130
2023,7,6,1,-1.0126698588673846,-11.14871794871795,-1.026683092078182,-1.6578176262037512,-1.6717782694087453,-1.5,-1.489,260,-325
2023,8,6,1,1.36009955242164,12.978787878787879,0.9098393839289199,1.4969802587523267,0.642550213442957,-0.30999999999999994,0.838,-485,370
2023,8,6,1,-0.3779134505088058,-5.460869565217391,-0.6266719230783937,-0.3571427097834152,-0.20656130448543386,-1.83,-0.581,136,-162
2023,8,6,1,0.9731781062762064,10.150102766798419,0.8075495960488823,-0.13965545984659833,1.9672060293970952,1.3599999999999999,0.951,-310,250
2023,8,6,0,-0.01731944920018042,2.6326745718050066,-0.856516086162532,-0.013783312885555406,-0.1542750945939942,-0.62,-0.344,-108,-112
2023,8,7,0,-0.17139248626176423,-1.9723320158102764,-0.39422707456243555,-0.10508851810751796,-0.7854423120974886,-0.14,-0.39,110,-130
2023,8,7,1,1.1526795099383862,13.77536231884058,1.953620193794118,2.6405402847252284,-0.4281037675787239,0.57,1.235,-380,300
2023,8,6,0,-0.3779134505088058,-5.003320158102767,0.6044320154748241,0.2792236185356234,-1.4739308196691234,-1.1400000000000001,-0.385,136,-162
2023,8,6,0,-0.20649509332803068,-4.026086956521739,-0.9707340509084283,-0.4881312481746418,-0.08646491782551657,0.71,-0.312,114,-135
2023,8,6,1,-0.17139248626176423,1.8557312252964424,-0.4594310446821222,-0.061217362398698294,-0.17524004624212547,1.0699999999999998,-0.034,110,-130
2023,8,7,0,-0.9547989405441406,-9.491334752204317,-1.1175903138950698,-1.4292585374569067,-0.8760097982797836,-0.29,-1.023,245,-305
2023,8,6,1,0.561952461347356,3.2130434782608694,2.111257499205495,1.5715007539953398,-0.7609765964747706,1.5,0.968,-198,164
2023,8,7,0,-1.3862943611198908,-11.967061923583662,-1.2863445889049132,-0.9573216881494291,-2.2153271838320645,0.29,-1.252,380,-500
2023,8,7,1,-1.050503710348079,-13.9738522347218,-1.4176371737230626,-1.4501992708766347,-1.9541625761539945,0,-1.396,270,-340
2023,8,6,0,0.5959499755412798,13.655076923076923,1.4592693645688073,1.8910779845363568,0.9090464488893828,0,1.218,-205,170
2023,8,6,1,1.2768101282782025,6.1733860342556,1.6611271724741734,1.0184642707757812,0.42775508136526996,0.36,0.897,-440,340
2023,8,7,1,1.0505037103480785,9.25691699604743,1.4522749035240292,1.5566710964137431,0.5263099706227679,1.72,1.235,-340,270
2023,9,7,1,0.4441029008135785,0,-0.38646542928394756,-0.3481479199402174,0.5905344875377689,1.4300000000000002,0.183,-175,145
2023,9,8,1,0.043343729216472,3.058760683760685,-0.07964293280337831,-0.5444862199765775,0.9202980325891016,0,0.097,-115,-105
2023,9,8,0,0.5362530147869362,-1.1388888888888888,-1.2965468738699508,-0.4762290655110706,-0.46566720473843515,-1.12,-0.76,-192,160
2023,9,7,1,0.8480697631657852,7.1641414141414135,-0.2398718572540361,-0.0833504543525565,1.2069487443502893,-0.20999999999999996,0.261,-270,220
2023,9,7,1,1.7074183207943046,9.672595520421606,-0.5830725019133128,-0.4256336840950371,1.775079510953431,-0.96,0.144,-750,525
2023,9,7,1,0.546684989216567,2.5747694334650855,0.43515279431332005,-0.5518644696552565,-0.025981863077280676,-0.42,-0.133,-198,160
2023,9,7,1,0.2902593934660813,3.7786561264822134,-0.4906746965643999,0.1576989526310778,-0.4122885785684377,0,-0.197,-148,124
2023,9,8,0,0.33507069469592426,-0.12681159420289934,-0.3514158440092541,-0.7276055013497505,0.4424476271874328,-0.5,-0.243,-155,130
2023,9,8,1,1.2768101282782025,9.434782608695652,1.0753320089080585,0.10174410441920989,2.233671288420532,0.38,1.035,-440,340
2023,9,7,0,-0.17139248626176423,-0.5177865612648223,-0.06640196346986749,-0.06218837415638889,-0.5931285865661902,-0.39,-0.274,110,-130
2023,9,8,1,0.06948444579350904,4.985652173913045,0.05049128093260824,-0.005068536707413807,-0.17677645952461973,-0.87,-0.166,-118,-102
2023,9,7,1,0.4441029008135785,-0.23864801864801866,0.44201102958957,0.5151744933731739,-1.0880388396763074,-1.04,-0.217,-175,145
2023,9,7,1,0.13005312824819815,-6.141464646464646,-1.01790848571949,-1.1780285787504483,-0.5920884119348784,0.5099999999999999,-0.722,-125,105
2023,9,7,0,-0.4211440182204822,0.7457180500658762,-2.33849729893449,-1.9333448110214915,1.3674222665428242,0.14,-0.717,142,-170
2023,10,8,1,0.4744579795951159,3.7274247491638786,-0.16476735097487616,0.38525380836277234,-0.5626597197689014,-0.06000000000000005,-0.103,-180,150
2023,10,9,0,-0.06948444579350957,-2.311036789297659,-0.22949939386203744,-0.3722432555304602,-0.07832010266182851,-1,-0.335,-102,-118
2023,10,8,0,0.8038287100120176,8.504459308807135,1.695274335178554,1.4909104766230952,0.0036905904203663464,0.69,0.967,-258,210
2023,10,8,0,0.7786693539981074,3.0928985507246374,0.07955036732231541,0.028290166077357543,0.5963167652681476,0.1200000000000001,0.23,-250,205
2023,10,8,0,-0.4211440182204822,-2.9294871794871806,-0.9855968573723022,-1.4810100941006006,-0.3106572798709999,0.3799999999999999,-0.739,142,-170
2023,10,9,1,-0.33507069469592426,1.4325529542920845,0.6863536117440916,0.44499933815264364,-0.850851515331094,-0.45,-0.024,130,-155
2023,10,8,1,0.40396021692874423,-1.3949275362318838,-0.6217257846389176,-0.3529336299640659,0.3928730912642473,2,0.143,-166,140
2023,10,8,1,0.2553466918088444,2.1884057971014492,1.0742937450844008,-0.006118266662096666,0.18068267141382877,1,0.452,-142,120
2023,10,9,1,-0.17139248626176423,-3.7157190635451496,-0.7816765155262624,-0.6001002472614454,-0.4049967238439305,0.45000000000000007,-0.436,110,-130
2023,10,8,0,-0.25534669180884456,1.1243961352657008,-0.06008796847014486,-0.16046347820241325,-0.2452774252563511,0.63,-0.052,120,-142
2023,10,8,1,2.4383866341531086,19.273846153846154,1.7505534125522098,1.63706539212443,2.1953663510835844,1.47,1.814,-2100,1100
2023,10,8,1,0.8480697631657852,5.821070234113712,0.6022216714603978,0.5107117717510924,0.3396409194903376,0.74,0.512,-270,220
2023,10,8,1,-0.04334372921647221,1.620958751393534,0.5968580565343677,0.5556551155113866,-1.3142733232857835,-0.94,-0.224,-105,-115
2023,10,8,0,1.1853149760426938,15.783723522853958,1.1563882238475902,1.3305948505408236,1.6274341774333148,-0.16999999999999998,1.171,-395,310
2023,11,9,1,0.5959499755412798,9.861611721611721,-0.15070527072670847,0.36815608786228726,1.7778028460140551,-0.7100000000000001,0.53,-205,170
2023,11,9,0,-1.597365331199831,-14.92026755852843,-1.7043334076684649,-1.638891102367519,-2.277916026259371,-1.44,-1.825,470,-650
2023,11,9,1,0.2553466918088444,7.933110367892977,-0.3994779880789576,-0.43060992913391216,1.7429918387942969,-1.8900000000000001,0.046,-142,120
2023,11,9,1,1.2768101282782025,10.767558528428093,1.9574825737168133,1.4211441567544814,0.9213104871878415,0.8300000000000001,1.312,-440,340
2023,11,9,1,-0.3779134505088058,0.0624303232998884,-0.9517419994332812,-0.6888208358239873,0.352905635852115,-1.11,-0.488,136,-162
2023,11,9,1,0.7786693539981074,9.944338270425227,1.6477311796894158,1.021301860575588,0.24859744605586442,1.2,0.957,-250,205
2023,11,9,1,0.9126945296938028,5.558528428093646,0.6769828619442552,-0.011667555743252567,0.8003414831408333,0.3400000000000001,0.455,-290,235
2023,11,9,1,1.9924301646902072,9.374422678770504,2.0294553458931226,2.2522421576763922,0.1644387062041367,0.29000000000000004,1.277,-1100,700
2023,11,10,0,1.1853149760426938,8.521863354037267,1.0386586099967845,0.8853413140751362,0.667308357884703,-0.1,0.717,-395,310
2023,11,9,1,1.8809180103096015,13.165680473372781,0.8250050440407068,1.7506742545313352,1.3399457421560304,0,1.156,-950,625
2023,11,9,1,1.1853149760426938,11.631828316610926,2.485852743876847,2.3576122056282798,-0.49699518774537893,-0.67,1.08,-395,310
2023,11,9,1,0.20649509332803073,-0.5183946488294313,-1.2431798520675372,-0.2612788418603307,-0.47688741392706335,-0.56,-0.606,-135,114
2023,11,9,1,0.2553466918088444,-4.63792005096353,-0.5805661310341597,-0.47836391937777395,-1.2399151033273994,0.08000000000000007,-0.661,-142,120
2023,11,9,0,0.2902593934660813,1.8698224852071021,0.16115036746335387,-0.1684510144257001,0.32128157530312385,-0.33,0.04,-148,124
2023,12,10,0,1.2473059290323103,5.406832298136646,0.734815016660731,0.8234432730327619,0.09691154859447443,0.5,0.532,-425,330
2023,12,10,1,1.7540191412452084,17.667784679089028,1.0861080794440205,1.1714123787023967,2.172769582570971,1.7400000000000002,1.541,-800,550
2023,12,10,0,-1.0868214372568055,-8.868131868131869,-1.2849842474675768,-1.3589026554931722,-1.3460329387040024,-0.6,-1.231,280,-355
2023,12,10,0,-1.3862943611198908,-6.854554865424429,-2.6454983448979665,-2.6515158958744642,0.7387039946450722,0.6,-1.144,380,-500
2023,12,10,1,-0.17139248626176423,-1.5031055900621118,-0.5146217363882823,-0.013703460342780027,-1.0611794120602864,-1,-0.597,110,-130
2023,12,10,0,-0.20649509332803068,4.495776397515527,1.2488969923163502,0.47930652857942,-0.5540605254946227,-0.5999999999999999,0.193,114,-135
2023,12,10,0,-0.04334372921647221,0.39751552795031064,0.11459227646259867,0.32821942734853427,-0.6275247508627128,0.09999999999999998,-0.051,-105,-115
2023,12,10,1,0.33507069469592426,1.2391304347826089,-0.9457945733954758,-0.3679160910680149,0.5275860835047352,0,-0.177,-155,130
2023,12,10,1,-0.6520630971900705,0.012927536231885917,-0.21139863646654444,-0.033032738058111466,-0.857727326460485,0.9500000000000001,-0.194,180,-218
2023,12,10,1,0.4441029008135785,6.627329192546584,0.4795140842028993,0.5993549318393785,0.06648184833516813,0.7,0.419,-175,145
2023,12,10,0,-0.29025939346608154,-2.519875776397515,-0.35784499829755667,-0.7841860975812621,-0.08401630316908426,-0.1,-0.369,124,-148
2023,12,10,1,0.13005312824819815,-5.645962732919255,1.600725466149544,0.5342837685777115,-2.7749655467282137,1.2,-0.142,-125,105
2023,12,10,0,-1.3862943611198908,-6.386701704093008,-1.974523631180855,-1.7653603680979635,-1.0958989362184728,-0.36,-1.411,380,-500
2023,12,10,1,0.2902593934660813,0.37680097680097724,-0.3428782339564318,-0.03337465547386875,-0.48062524271623597,0.13,-0.223,-148,124
2023,12,10,0,-0.4211440182204822,-5.069841269841271,0.4337322376774798,0.019524684126984937,-2.2594209422954084,0.24,-0.557,142,-170
2023,12,11,0,0.40396021692874423,8.722705314009662,1.7421133080223274,0.5073241456986113,1.1532074933808252,0.63,1.021,-166,140
2023,13,11,1,1.3862943611198901,15.994666666666667,0.8764198979798538,0.9088619568817002,1.8905220125429962,0.45000000000000007,1.141,-500,380
2023,13,11,1,0.4211440182204819,5.649275362318841,-0.06869535917449537,0.5036851032270807,0.19117255856500448,-0.27,0.161,-170,142
2023,13,11,0,-0.6795942141552419,-5.290821256038647,-1.7986940799644615,-1.4740453274631136,0.8816742751776419,-0.8200000000000001,-0.73,185,-225
2023,13,11,0,-0.5619524613473554,0.12463768115942075,-0.7418388814264952,-1.12312368611579,1.0650755907105616,0.64,-0.106,164,-198
2023,13,11,0,-0.13005312824819792,-1.6753623188405795,-1.0875985901350937,-1.3330417172271098,1.1608702009040919,0.72,-0.214,105,-125
2023,13,11,0,0.8931683144533004,8.309963768115942,0.6150676402788949,0.4916874301117201,1.2593624728535386,1.5599999999999998,0.909,-285,230
2023,13,11,0,-0.10444117427409072,0.49275362318840576,0.03746246086149968,0.2651701199267056,-0.9772544984419027,-0.6399999999999999,-0.301,102,-122
2023,13,11,0,-1.30540670198079,-10.499758454106281,-1.4608481153046786,-1.4326746614018884,-1.2158109867242208,-0.49,-1.24,350,-455
2023,13,11,1,0.561952461347356,8.53623188405797,1.4096981325628484,0.6852743039212132,0.5308540848735435,1.28,0.895,-198,164
2023,13,11,1,0.5362530147869362,-0.5739130434782611,0.6519825233050315,1.1918354748698121,-2.0215120577629158,0.36,-0.05,-192,160
2023,13,11,0,-0.29025939346608154,-2.994871794871796,-0.764240251609319,-0.730336531308614,-1.4182654284727985,-0.8200000000000001,-0.964,124,-148
2023,13,11,1,-0.8272349252412726,-3.7373467112597556,-0.8761320083357296,-0.6653105782582744,-0.9598943772903359,0,-0.714,215,-265
2023,13,11,0,1.4621864550671133,5.154666666666667,-0.09366683843021179,-0.21870775881286136,0.5295750774394388,-0.55,-0.003,-550,410
2023,14,12,0,0.8480697631657852,5.7146739130434785,0.66589422794769,0.8031343593824564,0.13876509600943693,2.08,0.743,-270,220
2023,14,12,0,0.13005312824819815,2.3125,-0.8124600268013432,-0.10653911134762717,0.19481327816501592,-0.5,-0.238,-125,105
2023,14,12,1,1.1029506902667081,10.817028985507246,0.839701843531003,0.2734155921060134,2.075612786183277,0.5900000000000001,1.012,-360,285
2023,14,12,1,-0.4211440182204822,-5.459239130434783,-1.6747654693498764,-1.2281981953947771,-0.06156514782447298,0.17,-0.778,142,-170
2023,14,12,1,0.2902593934660813,2.7707608695652173,0.9244102005126917,0.764429941545288,-0.8672228451422186,-0.07999999999999996,0.179,-148,124
2023,14,12,1,0.2553466918088444,0.7418478260869565,-1.6722519326825838,-0.8978305720678061,1.4823424993037004,-0.9199999999999999,-0.349,-142,120
2023,14,12,1,0.756326082181477,9.880434782608695,1.068988884037605,0.6547868709734982,1.2509245509851628,0.9099999999999999,0.975,-245,200
2023,14,12,1,-0.44410290081357806,-3.7934782608695654,-1.997358339490685,-1.966527485910483,1.1930371036047607,-0.67,-0.813,145,-175
2023,14,12,0,-0.33507069469592426,-2.769927536231884,-1.4724073008386045,-0.8807946358719234,-0.8324009684125189,-0.66,-0.977,130,-155
2023,14,12,1,1.9195928407379388,15.822115384615385,1.4856057380560908,1.5920154740491466,1.6979259339330337,0.5,1.446,-1000,650
2023,14,12,0,0.13005312824819815,-0.10176282051282026,-0.048337695211662535,-0.1576931418326647,-0.4733325080884078,-0.33,-0.253,-125,105
2023,14,12,0,0.3779134505088062,6.6150362318840585,0.4516946432404115,0.7135115603644206,0.18808516735900005,-0.33,0.342,-162,136
2023,14,12,1,0.4441029008135785,9.605576923076924,0.32140741908634607,0.18839889365741314,1.9421949050287688,0.8300000000000001,0.854,-175,145
2023,14,12,0,1.8809180103096015,12.88088768115942,1.7292020077486114,1.4178841269308462,1.3029104404112315,0,1.258,-950,625
2023,14,12,1,-0.8272349252412726,-7.2473913043478255,-1.3702802304085548,-1.351767515515458,-0.19063737351110632,0.75,-0.702,215,-265
2023,15,13,1,0.3779134505088062,-1.6658141517476555,-1.4930746726990805,-1.228914178687651,0.02642018824924197,-0.77,-0.839,-162,136
2023,15,13,1,0.4441029008135785,1.2360784313725488,0.10962428693169285,0.4536850113000277,-0.937239715105112,0.38999999999999996,-0.069,-175,145
2023,15,13,1,0.10444117427409029,2.8593350383631715,0.14969235142063342,-0.17067738007978372,-0.1319861155109336,-0.45999999999999985,-0.122,-122,102
2023,15,13,1,0.8038287100120176,6.020460358056266,0.4558298398955106,1.1021115189600132,-0.24262582246565767,-1,0.236,-258,210
2023,15,13,1,-0.33507069469592426,-5.002557544757034,-0.7051405985675722,-0.7244821516470636,-0.6205654287417222,-0.77,-0.694,130,-155
2023,15,13,1,0.2902593934660813,6.296675191815857,-0.3630580303984746,-0.5497870705276966,1.9433633876814185,-0.69,0.248,-148,124
